ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,CA_decile,CA_RR,ave_fam_size,version
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70140,Santa Susana CDP,Ventura,06111,Southern California,14,,,,,,,,,,2.2,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70140,Santa Susana CDP,Ventura,06111,Southern California,14,,,,,,,,,,2.2,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,14500,0.3927006,0,3.4461743,1.5578948,396.71313279999998,,1.4740871,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,,,,,,,,,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70154,Santa Venetia CDP,Marin,06041,Bay Area,01,5694.1584000000003,14500,0.3927006,0,3.4461743,1.5578948,396.71313279999998,3,1.4740871,2.36,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,54958,0.1443724,0.1210133,0.1677316,0.0119179,8.254996200000001,,0.5419334,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,,,,,,,,,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70182,Santa Ynez CDP,Santa Barbara,06083,Santa Barbara,12,7934.4204288000001,58060,0.136659,0.1163966,0.1569213,0.0103379,7.5647613,9,0.5129792,3.33,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,,,,,,,,,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,,,,,,,,,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,,,,,,,,,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,37971,0.1688726,0.0036167,0.3341286,0.0843143,49.927720399999998,,0.6339002,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,,,,,,,,,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,34470,0.1860244,0.141991,0.2300579,0.022466,12.076930600000001,,0.6982833,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,27552,0.2327331,0.1603387,0.3051276,0.0369359,15.8705154,,0.8736144,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,,,,,,,,,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,6412.2626639999999,32917,0.1948009,0.1447236,0.2448783,0.0255497,13.115792000000001,7,0.7312278,3.03,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,39934,0.1543585,0,0.3797937,0.115018,74.513524899999993,,0.5794183,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,,,,,,,,,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70266,Saranap CDP,Contra Costa,06013,Bay Area,01,6164.1530388000001,51188,0.1204218,0.0778214,0.1630222,0.0217349,18.048968299999999,9,0.4520296,2.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,115938,0.0605721,0.0385557,0.0825886,0.0112329,18.544656799999998,,0.2273706,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,29085,0.2414513,0,0.7455483,0.2571924,106.51935709999999,,0.90634,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,,,,,,,,,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,7022.6106864000003,76979,0.0912276,0.0364352,0.1460201,0.0279553,30.643497400000001,10,0.3424427,2.99,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,,,,,,,,,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70322,Saticoy CDP,Ventura,06111,Southern California,14,7118.9556000000002,26667,0.2669575,0.0714022,0.4625128,0.0997731,37.374153399999997,5,1.0020831,2.87,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70336,Sattley CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,36977,0.1407272,0,0.3628216,0.1133135,80.519945399999997,,0.5282503,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,,,,,,,,,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,5203.6704,36977,0.1407272,0,0.3628216,0.1133135,80.519945399999997,9,0.5282503,2.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,36797,0.1827251,0.1732702,0.1921799,0.0048239,2.6399748,,0.6858984,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70518,Scotia CDP,Humboldt,06023,North Coast,05,6723.7347360000003,36172,0.1858823,0.1740223,0.1977423,0.006051,3.2553078,7,0.6977497,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,2500,2.4210128,,,,,,9.087798599999999,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,41458,0.1459919,0.0784234,0.2135604,0.0344737,23.6134539,,0.5480124,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,,,,,,,,,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,6052.5319680000002,39132,0.1546696,0.1212849,0.1880544,0.017033,11.012528400000001,8,0.5805861,2.6,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,,,,,,,,,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70712,Sea Ranch CDP,Sonoma,06097,Bay Area,01,6331.7928000000002,19286,0.3283103,0,2.4277648,1.0711502,326.26151800000002,4,1.2323843,2.62,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,76250,0.0739051,0,0.1793278,0.0537871,72.778514200000004,,0.2774191,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70644,Seacliff CDP,Santa Cruz,06087,Monterey Bay,04,5635.2673919999997,28906,0.1949515,0,0.9419989,0.3811466,195.50846820000001,7,0.7317928,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,,,,,,,,,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,133750,0.0450111,0.0184538,0.0715684,0.0135496,30.102889000000001,,0.168959,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,,,,,,,,,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,92125,0.0653485,0.0515595,0.0791376,0.0070353,10.7657349,,0.2453,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,,,,,,,,,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,60417,0.0996447,0.0275726,0.1717168,0.0367715,36.902594899999997,,0.3740381,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,,,,,,,,,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,,,,,,,,,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,6020.23452,87614,0.0687132,0.0221756,0.1152507,0.0237436,34.5547197,10,0.2579298,2.5,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,3869,2.4156061,0,7.8788454,2.787367,115.3899638,,9.0675034,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,,,,,,,,,4.3,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,70728,Searles Valley CDP,San Bernardino,06071,Southern California,14,9345.9800039999991,4226,2.2115428,0,7.2683557,2.5800066,116.660937,1,8.3015075,4.3,04/12/2013 04:33:00 AM
